Id_pedido;Data;Cliente_ID;Product_ID;Price
1934989504;08/11/2021;566888554;5690222;62
6793373829;16/01/2023;597040052;8081;14
1940128232;09/08/2021;393615613;5649519;12
1941246365;04/12/2021;412461044;5876800;230
1941325233;07/06/2022;566888554;5697502;188
8026408874;02/11/2023;597040052;5853234;14
1963997277;27/09/2023;525940541;5700045;87
1964031811;04/08/2021;596370928;5815107;19
5034299476;05/05/2023;521484087;5700032;10
1974198517;28/05/2023;597144867;5781252;280
1977026568;30/04/2022;543040122;5768981;29
1984387633;11/06/2024;596372723;5649236;238
1988512072;18/09/2023;525940541;5549768;74
1989417697;31/07/2023;241623554;5824841;165
1994187531;14/01/2023;471869326;5775419;147
6766503492;27/05/2024;521484087;5700032;10
2007865438;01/12/2023;325489429;5550028;101
9694689214;19/04/2022;488624480;5850003;57
2013129176;19/10/2023;471869326;5690779;270
2022115319;08/05/2024;543632944;5869153;239
2022852056;26/01/2024;598276641;5794080;157
2027286550;18/12/2022;416761821;5699794;127
2032598112;01/12/2023;598943392;5769877;16
2036336285;13/04/2024;535371044;5854109;205
2010227436;09/12/2021;488624480;5801040;58
2041370330;24/12/2021;567289579;5850466;47
2044774738;10/02/2023;565654046;5845610;160
2045384545;03/02/2023;596370928;5585656;39
2046606104;05/11/2022;598276641;5812938;47
2048466277;17/05/2022;573633100;5772163;52
2053907550;21/04/2023;558119458;5815036;182
2055167551;13/11/2021;508781007;5886517;86
4246225864;11/02/2022;597040052;5545294;14
2067116124;10/06/2023;567031543;5836514;133
9275875395;03/06/2021;597040052;3978;14
2075402787;25/02/2022;578479164;5878625;40
9389238696;09/07/2023;597638767;5745713;2000
2078336440;27/07/2023;596370928;5650430;125
2084439487;11/07/2023;413500273;5828680;27
2085817439;09/04/2024;413500273;5736322;74
2087055617;09/03/2021;413500273;5828610;165
1968984101;11/01/2021;521484087;5700032;10
7778277685;20/01/2023;580815064;5860197;58
3816354889;27/12/2021;597040052;8081;14
2095361046;03/02/2024;529315980;5844907;178
2098135826;21/02/2021;525940541;5850628;14
8458592175;09/10/2021;521484087;5700032;10
2105528007;14/05/2023;578479164;5761450;270
2109917330;19/09/2023;419892080;5859083;125
2115252901;04/09/2022;525940541;5561066;39
2197512262;14/12/2023;568449307;5778429;2000
9747314275;21/05/2024;580815064;5780235;58
2133460012;29/05/2021;241623554;5824840;49
2138498015;11/06/2022;412461044;5605922;12
2141648836;25/06/2021;325489429;5550108;204
2142715922;19/06/2021;522014140;5884620;245
6329447014;24/08/2023;521484087;5700032;10
4080172523;10/10/2021;387249893;5861320;5000
2156806791;07/02/2023;442778427;5879279;71
2158991276;12/07/2022;477227057;5563598;276
5774343623;15/08/2023;580815064;5780235;60
4443050662;09/11/2023;521484087;5809911;10
2164297656;16/07/2023;596370928;5561044;86
2167176290;27/09/2022;597530295;5757451;128
2167864712;19/03/2022;581003556;5674751;61
2170043076;14/02/2021;597100177;5561040;98
2176680505;05/06/2024;581003556;5822311;204
2176943869;27/02/2022;599031499;5670338;173
2179389969;22/02/2022;567289579;5906911;269
2180870900;28/02/2021;597144867;5677166;223
2184572765;24/11/2023;413500273;5734507;194
2185259686;27/05/2023;448163451;15736;39
2186382918;24/01/2024;522014140;5810136;273
2187983377;25/08/2021;598834621;5695572;86
1713428214;13/06/2023;521484087;5700032;10
7612110370;11/02/2024;521484087;5700032;10
9654819004;04/11/2023;597148997;5726236;2000
2198681471;29/06/2024;596667638;5870961;114
2200920358;26/05/2022;596667638;5848387;295
2211044573;06/07/2021;241623554;5729904;233
2211481009;05/01/2023;597280325;5809108;34
2213667895;28/01/2022;596667638;5849717;120
2218740408;05/07/2023;523960498;5467;20
8659816507;08/01/2022;521484087;5809912;10
3953907635;11/11/2021;597040052;5800970;14
2224282753;25/12/2023;471869326;5838935;180
2227692959;12/01/2024;563089923;5865794;19
2228460301;17/09/2021;597530295;5596066;151
2228670408;26/06/2022;596826947;5788438;21
2246787455;18/10/2021;598888965;5832425;135
2249670230;20/01/2023;400978601;5815633;281
2251068998;30/09/2021;566888554;5889608;245
1033191594;05/10/2023;521484087;5809911;10
2254307344;22/02/2021;595605164;5899897;139
2257704154;04/01/2024;581003556;5822261;291
2258739510;30/01/2024;413500273;5734507;98
7773971838;07/06/2023;521484087;5700032;10
2269065028;27/03/2023;598749340;5793880;213
2269257250;24/05/2024;419892080;5787014;18
2269673384;09/05/2021;565654046;5845609;221
2271891432;26/07/2023;393615613;5786838;51
2252722317;10/01/2024;521484087;5809912;10
2278381395;13/03/2024;598276641;5898370;72
2279190337;03/07/2022;241623554;5835041;93
2280959283;17/08/2021;507576396;5814194;204
2286428670;14/07/2021;552411463;5742372;238
8091785963;08/03/2024;580815064;5879129;60
7371270555;12/05/2024;597040052;3978;14
1635800448;27/02/2022;597040052;5906204;14
2305058227;10/11/2021;566888554;5903598;10
2308242164;29/04/2022;563089923;5823769;1
2308409540;18/08/2023;241623554;5772168;252
4237356999;20/07/2023;580815064;5751422;61
2313478236;20/08/2021;544517840;5651971;122
2313839433;03/06/2024;596251631;5810480;185
7812763545;02/03/2024;488624480;5814533;64
2315112418;11/02/2021;578479164;5878648;32
2725166151;26/04/2021;597040052;5528034;14
397875770;08/04/2022;323919542;5786619;65
8065811851;06/09/2023;597040052;5906202;14
2326216672;20/01/2024;596938912;5917178;20
2327098295;22/03/2022;241623554;5574062;95
4228457779;01/04/2022;580815064;5820433;65
2341377466;27/09/2021;416761821;5774894;127
2348456331;01/01/2022;563089923;5875317;1
2349917540;29/09/2022;596677993;5826185;700
2350774832;02/02/2023;590949223;5879279;134
2354205747;19/10/2022;597144867;5781252;283
8109556666;01/04/2021;597040052;4229;14
9591936745;21/09/2023;597040052;4229;14
3912706097;05/04/2022;597040052;5545294;14
2363520646;23/04/2024;597144867;5677166;286
2369745443;03/04/2021;566888554;5742325;249
2372176295;06/09/2023;596713553;5830550;223
2373834121;06/08/2021;567289579;5850466;299
4234289883;27/06/2021;580815064;5820477;67
3707598855;03/04/2024;597040052;5809165;14
2383065351;18/06/2023;597530295;5844359;22
2384502927;08/09/2022;552411463;5917178;201
1268039846;25/09/2021;488624480;5801027;71
5048330043;31/03/2024;597040052;5857016;14
2401609357;30/12/2021;563089923;5863402;5
2404411651;16/09/2022;598226018;5861278;183
2405564620;03/07/2022;543040122;5806379;24
2408488119;26/09/2023;597397817;5826185;186
2411405697;23/05/2024;525940541;5726164;254
2414057155;10/02/2024;448163451;37002;219
2415136150;29/08/2022;590949223;5725633;16
2415699233;10/05/2024;599031499;5847810;271
2418044305;06/01/2022;543040122;5713113;55
2424102695;21/11/2023;598990296;5780720;297
2424553380;19/04/2024;525940541;5822311;275
2429052571;02/02/2021;596667638;5848387;110
2429601405;16/10/2022;413500273;5733826;242
2429679075;19/03/2023;596759224;5770055;67
2431936638;06/10/2022;582608215;5561044;258
4976476491;07/06/2023;521484087;5700032;10
5108395355;24/11/2023;597165798;5882788;14
2441047529;22/08/2022;596911440;5897374;291
4797865802;16/05/2024;580815064;5820478;71
2446917220;08/01/2022;413500273;5896433;95
2450890092;19/05/2022;596370928;5858367;141
2454406559;07/12/2022;566888554;5855565;208
9832835369;22/05/2022;521484087;5700032;10
2457297312;17/10/2021;566888554;5023;123
2474106944;14/09/2022;416761821;4765;232
2474416053;01/12/2022;567217618;49674;249
2481642387;11/05/2023;590949223;5745262;56
2485452209;22/02/2023;461334357;5844300;73
2491534947;22/02/2023;549398168;5881601;108
348994893;15/12/2023;597040052;4229;14
2493607066;24/07/2021;518872821;5862566;135
5228714280;11/04/2024;597040052;5816620;14
2496535482;24/02/2024;525940541;5678022;241
2502341054;09/06/2022;597190605;5769912;105
2503687839;22/11/2023;543632944;5890133;118
3046625273;28/08/2022;597040052;5899926;14
2505417600;14/10/2021;241623554;5564558;273
2511910121;17/04/2021;578479164;5830920;140
2512265781;11/01/2021;566888554;5844359;173
2512820176;09/11/2022;597144867;5836206;294
6894094360;06/11/2023;521484087;5700032;10
8744132410;18/06/2023;552012033;5870691;5000
6179628906;01/08/2023;597040052;5801033;14
2543591996;10/02/2024;61715970;5694163;267
2545660718;27/11/2023;241623554;5574046;46
2546834540;28/04/2024;597545757;5770029;281
2547862037;27/05/2023;598276641;5860184;112
2548068236;14/04/2024;590949223;16712;142
156075431;22/10/2023;597040052;5815136;14
2551406306;07/12/2022;567031543;5881424;161
2564479492;04/04/2024;400978601;5826185;40
8520882530;24/06/2022;521484087;5700032;10
4956771138;28/05/2024;597040052;5899926;14
5355815443;24/06/2023;488624480;4229;71
2567939672;23/10/2023;581003556;5689127;249
2571098435;18/10/2023;567031543;5677936;121
2575726673;01/03/2024;413500273;5641999;62
3967357734;15/07/2023;597040052;5801058;14
2582606460;31/08/2023;419892080;5869151;213
2585986209;01/12/2022;514907810;5810083;126
2590294958;10/04/2022;525940541;5550104;192
2591246364;29/01/2023;598238329;5769717;180
2592293046;23/01/2022;596370928;5866193;117
2592597733;30/06/2021;525940541;5700037;20
2596734991;08/09/2023;367019853;5830632;156
2598243237;23/09/2023;577602880;5769925;93
2604751491;30/06/2023;558119458;5676783;251
2606332377;07/10/2021;525940541;5550082;72
2607552058;23/10/2023;241623554;5824841;253
2613023820;23/02/2021;544517840;5651969;89
2614254471;14/09/2022;413500273;5861343;206
2617514580;28/03/2021;598276641;5742325;212
2619102418;08/04/2022;525940541;5900597;12
2625464547;27/09/2023;525940541;5550104;297
2629786964;14/12/2023;566888554;5690220;127
2631548125;08/10/2023;581003556;5561004;48
2633259873;20/03/2021;596826947;5788434;191
2635049276;13/12/2023;581003556;5567896;231
8497588644;09/01/2022;597040052;5857016;14
2637580867;30/08/2022;518872821;5716571;27
3901502029;21/06/2021;580815064;5714057;73
2638530784;27/01/2022;416761821;5727509;206
7218016299;04/09/2021;521484087;5700032;10
5482250835;21/12/2023;521484087;5700032;10
2651223381;22/03/2023;551298596;5789668;190
2652119325;11/03/2023;241623554;5835041;181
2652876262;02/08/2023;543040122;5814533;116
2654942661;07/07/2023;596667638;5751422;240
2660748410;12/04/2024;470933858;5806948;118
2664003822;30/04/2021;525940541;5726197;242
2665053344;25/07/2022;525940541;5809258;239
2665251526;26/01/2023;543632944;5905704;229
2667444057;18/01/2022;522014140;5684085;178
2677079758;06/12/2022;581003556;5824192;244
2678743473;15/02/2023;598276641;5742402;87
893846297;29/11/2023;580815064;5862943;76
2686463262;31/08/2022;578649254;5867159;56
2688844384;12/03/2023;567289579;5862844;26
2692005246;08/02/2023;448163451;37002;43
2693381600;04/01/2024;467246787;5877452;88
2693960545;07/10/2022;241623554;5549784;185
7401543969;17/06/2021;597040052;5815112;14
2695785872;24/08/2023;582608215;5567916;120
3816407398;07/08/2021;597040052;5804270;14
2707218878;25/04/2024;567289579;5814711;62
2708993827;07/06/2021;597144867;5739493;208
4986987007;13/12/2023;488624480;5801028;76
8949443912;14/04/2023;556967641;5902060;76
2713201814;11/02/2023;581003556;5565058;193
2718696805;15/02/2022;597184514;5896723;38
1865042287;07/11/2022;580815064;5729011;77
2725022502;24/11/2021;597530295;5757469;231
4324766842;16/07/2023;568830288;5844760;14
2727617406;12/10/2023;596370928;5910990;171
2728767859;19/12/2022;571665282;5682470;209
2730659734;04/07/2021;296723819;5838510;56
2733833305;15/10/2023;565654046;5845609;112
2734378812;12/05/2024;471869326;5843367;157
2735353660;26/06/2023;597500933;5912600;263
2740737719;02/12/2023;582608215;5881768;264
2740875727;11/11/2021;581003556;5550074;128
2745107071;19/03/2022;241623554;5729904;261
2747125068;19/05/2022;590949223;3936;103
1285892185;24/01/2024;597040052;5533714;14
2750366703;22/06/2022;597665314;5713295;273
2750642698;02/06/2022;597064562;5900465;153
2752805131;10/03/2024;578479164;5878645;299
6160589790;25/10/2023;580815064;5714059;78
2773056399;31/08/2021;596251631;5845327;47
4982674685;08/08/2021;597040052;5614841;14
2779540424;11/12/2023;563089923;5875317;6
2782675810;26/04/2021;597088361;5850384;120
2783748606;28/02/2021;590949223;5742717;130
4506379530;27/09/2022;521484087;5700032;10
2788398740;15/02/2021;566888554;5909810;264
2791469319;21/09/2021;596372723;5712711;278
2792257667;18/01/2023;539394180;5823564;243
2806531706;26/09/2022;543040122;5850281;85
2807628528;02/01/2023;590949223;5841190;38
2807770136;28/11/2022;598276641;5670334;297
2808874251;18/08/2021;552411463;5917178;244
2811003744;28/08/2021;578479164;5812138;151
2811869556;23/07/2023;596925586;5876927;249
5692606548;28/03/2021;597040052;3978;14
2819701166;23/08/2023;581003556;5689127;85
2821268832;26/01/2022;596658179;5849558;29
2832159168;24/08/2021;596826947;5788436;163
2836485723;19/11/2021;416761821;4870;234
2838728430;05/06/2021;564799545;5766378;232
2838982413;06/10/2023;596911440;5826000;182
365656335;08/12/2022;521484087;5700032;10
2847947765;06/12/2023;471869326;5751384;105
2852783904;18/01/2022;595835453;5730212;72
2853553619;02/12/2021;582380600;5770055;225
2856208496;20/07/2021;525940541;5809917;33
8537012183;28/11/2022;597040052;5804261;14
2859122000;03/10/2022;412461044;5885842;37
5463173435;08/07/2023;565528719;5812118;14
2863171367;25/05/2024;525940541;5726189;76
2863352317;18/02/2023;581003556;5747148;214
2863726033;06/03/2022;514907810;5884577;86
2867935797;05/03/2024;471869326;5690824;227
6584927046;28/01/2023;597040052;3762;14
2870464746;30/08/2021;525940541;5903922;226
2874970223;17/11/2023;413500273;5586024;12
2878461486;08/02/2021;597619741;5723505;226
2878671504;24/07/2022;562896848;5708146;53
2881903372;22/03/2023;325489429;5550104;130
2883274705;17/04/2023;442778427;5835075;293
2884334197;26/04/2021;543040122;5867159;243
1801620196;31/05/2022;580815064;5914404;80
2887083246;09/04/2021;596925586;5876927;137
2890689437;13/06/2021;581003556;5550114;123
2894844870;21/04/2022;543040122;5814042;278
2895104485;27/06/2023;416761821;5622674;30
2895700895;23/10/2023;416761821;88361;90
2898669125;12/03/2021;582608215;5683738;231
2903436088;11/04/2021;595745909;5876186;207
2905066064;26/06/2024;596826947;5788440;156
2909114778;16/12/2023;578479164;5878657;173
2911751272;07/02/2022;355849921;5569508;176
2912322483;11/04/2021;590949223;5870865;28
2913158338;07/05/2021;542858086;5672888;115
2915633720;11/10/2023;514907810;5723529;23
1242199676;29/06/2022;558225141;5809855;5000
2920544155;10/08/2022;598551480;5652261;197
2923243182;21/12/2021;558119458;5809297;234
2924798746;27/07/2022;514907810;5816166;241
2930776840;09/04/2022;564799545;5886421;109
2931584825;27/02/2024;597257230;5812616;144
2932677971;29/11/2023;325489429;5683737;131
2933867519;12/11/2023;325489429;5726196;207
2943899436;12/08/2022;598749340;5867160;256
2944958607;31/12/2023;599031499;5835924;295
2946236258;23/07/2023;440121666;5851719;174
3010167360;30/06/2023;580815064;5780237;80
2947108282;22/01/2021;413500273;5849033;230
2951377367;09/10/2023;578012235;5723410;26
2952081250;13/09/2023;339892978;5863824;282
2952386823;22/09/2023;413500273;5736178;91
9105727180;03/07/2022;565528719;5812124;14
2958715572;25/09/2023;578479164;5572;120
2196759808;28/07/2021;521484087;5700032;10
2961453244;22/06/2024;596919180;5736312;223
9408574102;27/02/2023;488624480;5801027;81
2969769927;26/03/2023;566888554;5618277;242
2970124979;21/12/2023;595964104;5896186;299
2973490877;13/07/2023;448163451;5907079;145
2974720864;04/01/2022;596911440;5792800;177
2978599504;02/06/2024;567031543;5812119;282
2986876111;28/06/2022;443761058;5596098;28
2987165284;13/10/2023;598276641;5726160;80
2990636130;26/01/2021;567031543;4977;254
2994603882;02/03/2022;597618608;5699774;73
3404446134;13/09/2021;597148997;5809910;2000
3005776815;10/05/2024;582608215;5732019;277
3006684520;19/07/2023;335331807;5820775;92
9450121120;05/03/2023;580815064;5820414;81
3011493747;15/03/2022;578479164;5878646;282
3011949113;02/02/2023;525940541;5549818;48
1708170715;10/07/2022;597040052;5724230;14
3015020333;18/11/2021;597184514;5729864;42
3033338076;14/05/2021;400978601;5700046;261
3035199632;08/05/2021;598112960;5843091;193
6034353105;01/06/2024;597040052;5804270;14
3038022586;19/07/2022;596667638;5855126;165
3038384463;11/08/2023;596370928;5565096;171
3038821000;09/01/2024;592914194;5591314;199
4683009073;13/08/2023;488624480;5850003;83
3040945491;15/02/2023;597257230;5801133;161
3040991252;16/12/2021;564799545;5766378;258
3045909802;31/07/2023;564799545;5766378;111
9092993797;24/05/2023;597040052;5835171;14
3047690824;03/07/2022;598675537;5715617;193
3055029086;22/08/2022;578649254;5676286;63
3056414674;06/05/2021;564799545;5766378;80
3057557938;11/02/2024;525940541;5819391;27
6130837738;09/09/2022;597040052;5545294;14
3066661076;06/05/2022;561431128;5022;17
3069127037;20/06/2021;578479164;5886553;134
3069369691;09/02/2022;367019853;5911842;288
3070897760;25/03/2023;474453731;5751422;237
3075726518;17/06/2024;535371044;5854103;85
3082416446;06/08/2021;578479164;5878618;269
3082904077;12/11/2023;597717159;5883340;70
4647100965;25/08/2021;521484087;5700032;10
9627014314;08/04/2022;521484087;5700032;10
9101174493;09/02/2024;521484087;5700032;10
3088769379;11/08/2021;536770594;5839307;17
3089722832;18/10/2022;578479164;5878625;113
3091379816;10/06/2022;598107133;5618276;197
3093174191;20/07/2023;525940541;5903984;293
2122168482;29/12/2022;580815064;5541652;84
3097128314;01/03/2024;525940541;5700036;119
3099546121;06/08/2022;596911440;5809910;172
3101353932;20/01/2023;518872821;5869135;213
3116099989;20/02/2024;598276641;5550118;78
3120060991;16/10/2022;518872821;5869137;93
5549837263;18/03/2022;580815064;5700046;87
2340433808;06/02/2021;580815064;5862274;88
3123141361;30/11/2022;523313469;5816178;133
3124009859;19/04/2023;596370928;5565096;153
3127078068;29/05/2021;523313469;5854828;259
3127652482;18/11/2022;523197916;5777449;149
3129733624;04/04/2023;442778427;5910572;183
3239520096;30/09/2023;597040052;5724230;14
3133879705;29/09/2023;598276641;5568464;186
3134306394;20/10/2022;574666306;5732018;157
3136119391;29/05/2022;566888554;5697502;185
3140693971;10/10/2021;553302081;5883807;28
3143834501;22/10/2023;597144867;59989;208
3143997050;22/08/2023;566888554;5654961;92
3151543042;28/06/2021;595021979;5769925;254
3164733026;02/07/2022;419892080;5869151;10
6729665234;15/04/2021;597040052;5853244;14
3169403558;29/06/2024;598551480;5703435;137
3174847163;15/07/2022;566888554;5855095;26
3187694549;10/05/2023;578479164;5886558;164
3194532294;23/04/2021;241623554;5574046;91
3197279449;19/09/2023;460253771;5812569;141
3209894097;03/07/2023;467246787;5877452;156
3211646104;07/01/2023;598749340;5867161;157
3213360251;20/02/2023;596370928;5815140;111
8492665245;07/07/2021;597040052;5804261;14
3224580039;29/01/2021;597530295;5757451;73
3229977464;21/07/2023;597301916;5808666;167
3235596029;03/08/2023;412461044;36257;118
5252259792;10/11/2023;597040052;5899144;14
7374256741;24/10/2023;597040052;5804386;14
3239925608;22/08/2021;593499083;5802437;247
3246625415;28/05/2024;525940541;5549776;249
3247042852;16/03/2022;598170294;5676936;245
3247839986;13/02/2022;525940541;5822298;57
3250877786;05/01/2022;596667638;5835870;67
4817918638;09/03/2021;580815064;5820459;88
3262077184;22/05/2021;596667638;5897794;210
3263240361;08/05/2022;596911440;5842744;139
3265426504;31/05/2021;596826947;5788440;293
3270222590;15/06/2024;581003556;6210;255
7081809550;06/01/2023;580815064;5849033;88
3281483666;24/03/2023;393615613;5649519;155
3286497091;05/12/2022;325489429;5683746;93
3287116875;08/09/2022;412461044;5885842;260
303679122;12/07/2021;580815064;5751422;90
3294039945;10/06/2022;599031499;5798932;76
3297347368;21/11/2022;597457166;5617823;99
9108642980;17/02/2023;597040052;5803877;14
3945765029;18/05/2024;521484087;5700032;10
3329337035;28/04/2023;460253771;5812569;201
3331290860;02/07/2022;596667638;5870617;81
3334005092;08/03/2023;325489429;5550028;280
3346700344;22/04/2024;523313469;5816178;57
3349677397;16/03/2024;596826947;5788439;226
3349870539;09/12/2023;241623554;5697123;26
3352917962;09/01/2021;598675537;5877454;197
3354180021;06/04/2023;596370928;5866193;63
3355571749;15/07/2021;419892080;5780831;57
3357359302;06/11/2022;596743347;5646693;142
3370241560;16/02/2024;597258425;5809910;227
3370501890;22/05/2022;525940541;5822311;89
52512562;23/07/2022;558225141;5809855;5000
3377102876;03/09/2021;525940541;5904000;34
3383437761;19/04/2021;565654046;5820701;267
9754902816;14/05/2023;597040052;4229;14
3388512072;15/07/2021;596667638;5849717;277
3390044369;22/03/2022;522014140;5875513;116
3404230767;10/01/2021;542858086;5886553;201
2077436222;09/01/2022;597148997;5816170;2000
3407223382;04/08/2022;460253771;5884006;136
3409491429;21/08/2023;598276641;5674738;269
3410732009;29/04/2024;596370928;5821230;211
3425324046;26/08/2021;580815064;5820444;90
3451468791;23/01/2021;488624480;5796819;90
3416339801;02/06/2024;416761821;5774894;29
3417002237;09/02/2022;412461044;5806951;290
3420501746;20/03/2023;596370928;5910990;200
1515241621;12/09/2022;521484087;5700032;10
3424473345;25/06/2022;419892080;6846;190
473286207;01/03/2024;580815064;5714059;91
3431730376;18/07/2022;578479164;5830920;242
3433569445;12/02/2022;596370928;5862745;184
3433838187;22/02/2024;515950530;5739493;118
1165869641;22/02/2023;580815064;5820433;91
3437183912;07/02/2024;596370928;5650430;77
3437747978;25/02/2022;413500273;5828610;186
3442025844;08/07/2021;413500273;5873645;13
3443681880;05/08/2023;412461044;5846064;95
3444268637;02/01/2024;413500273;5736334;98
3277524607;02/10/2022;488624480;5560990;91
3445269306;02/03/2022;339892978;5906171;180
3446214562;19/07/2023;523313469;5816173;93
2159668223;28/11/2022;323919542;5810145;93
3457955700;09/12/2022;566146679;5700089;183
3460812014;08/01/2023;589239187;5809910;251
3462674680;27/06/2022;585486858;5649236;76
3463093256;26/10/2022;525940541;5726158;242
3468427614;20/02/2021;413500273;5873645;22
3470667197;04/02/2022;567289579;5868559;231
3472611021;18/07/2021;566146679;5733046;233
3478032193;14/05/2022;493015439;6174;93
3481727261;30/11/2022;597144867;5836206;206
3486304512;24/01/2022;413500273;5733864;18
3487780720;20/10/2021;597321392;72433;274
3497608296;28/12/2021;581003556;5550108;129
3499081395;19/05/2023;596667638;5870611;37
3504192259;23/02/2024;566888554;5886282;33
3508812854;10/07/2021;571665282;5682470;93
3509319840;17/01/2024;567031543;4977;92
3509746825;21/09/2021;566146679;5796098;215
3510112502;10/04/2023;571665282;5682470;266
3513327022;20/06/2022;584876816;4645;147
3521106777;17/05/2023;525940541;5772448;260
3525717622;22/02/2022;525940541;5726189;275
3529352144;29/05/2021;598276641;5649214;191
3529545855;18/04/2021;596826947;5755877;258
3536289508;05/12/2021;596370928;5650430;43
3546555567;27/01/2023;581003556;5747148;11
3552991196;29/09/2021;490090760;5846446;162
3554635975;06/01/2024;598749340;5841298;218
3561316000;28/05/2023;596743347;5646693;290
612151940;09/12/2021;521484087;5700032;10
3562376758;02/06/2023;597184514;41812;13
3562611389;01/12/2022;525940541;5819391;178
3563921504;26/12/2022;490090760;5846445;178
3565643835;30/09/2022;412461044;5880341;27
3567735555;18/08/2022;578479164;5572;137
3568604706;09/05/2022;408593041;5809910;49
3570874902;09/02/2022;413500273;5734519;102
3570933647;02/04/2024;525940541;5550036;62
3572943290;16/03/2023;508781007;5886432;67
3574305436;05/11/2022;566888554;5784982;93
3575191900;22/04/2024;542858086;5763238;97
3579571467;30/08/2023;419892080;5877733;121
3590424236;18/07/2021;395456707;5677463;112
3592682403;23/01/2021;413500273;5734507;162
3597052934;02/05/2021;525940541;5550104;155
3600452231;28/12/2023;525940541;5674745;214
3600679640;21/06/2021;241623554;5835041;12
7720463375;02/02/2021;521484087;5700032;10
3614103034;17/01/2024;578479164;5837819;230
3614214908;26/10/2023;584876816;4645;268
3620586662;14/07/2021;598276641;5549782;29
3621231632;02/02/2022;596370928;5749720;39
9241477283;21/08/2021;598820580;5759992;14
3625498632;31/03/2023;523313469;5809912;116
3625526365;17/01/2023;571665282;5682470;115
3628072092;26/03/2024;525940541;5918387;244
3631694069;22/09/2023;325489429;5550104;87
2434272727;09/05/2024;521484087;5700032;10
3641409218;15/06/2024;460253771;5884012;193
3645650537;23/11/2022;413500273;5734590;101
3645919415;21/12/2023;597908642;5869134;74
3648791439;09/10/2023;567031543;5804668;71
3649193508;29/08/2022;477542957;5896178;275
3650722753;28/01/2022;597964059;5809910;114
3660349154;26/03/2024;400978601;5807747;68
1801655867;09/10/2023;597040052;5804352;14
3663797731;06/07/2023;598276641;5808322;270
3669440359;04/03/2024;518872821;5862564;230
3671085565;03/10/2022;596667638;5752492;192
3671705162;30/08/2023;567031543;5881424;134
3678203199;16/11/2021;595508775;5714898;249
3682079715;21/07/2022;419892080;5854828;152
3683271460;04/07/2022;471869326;59893;255
3694525551;16/08/2021;597144867;5739493;288
3694675849;01/12/2021;535371044;5854101;213
3696161644;19/11/2021;596815207;5759491;278
2535068669;03/12/2023;558225141;5809861;5000
2964325738;03/04/2024;580815064;5820418;93
3701982443;30/11/2021;296723819;5838124;80
693744732;15/05/2021;597040052;5804362;14
3709198361;20/04/2023;597258425;5809910;272
3709623334;05/06/2022;595508775;5304;63
3711888969;31/12/2021;412461044;5830275;90
3715607028;19/07/2023;598749340;5715618;256
3719832905;15/09/2022;569130451;5900651;60
3720811181;10/11/2023;544517840;5714897;279
3722990565;23/06/2023;482500301;5557426;181
3725002468;30/09/2023;566888554;5827356;195
4065900003;24/09/2021;488624480;5816549;100
3725731749;10/03/2024;596370928;5815167;127
8458936585;08/01/2024;597040052;5855088;14
1938033399;13/01/2022;597040052;5910973;14
1059071858;11/08/2022;580815064;5820434;101
3749590630;27/02/2021;400978601;5873652;253
3756068126;06/05/2022;525940541;5687151;276
3757570863;10/01/2022;597144867;5739493;169
3758335152;26/02/2024;482500301;5528035;202
3768669966;16/07/2023;578479164;5878627;53
1254849965;09/04/2022;568449307;5759104;2000
3774050979;22/10/2021;416761821;5809289;245
1829531344;11/05/2021;580815064;5820389;101
3789905729;15/12/2021;412461044;5887265;152
3794286605;16/02/2021;598276641;5568464;34
1786385233;23/12/2021;580815064;5809289;104
8767144931;18/03/2024;597040052;5804270;14
3806469445;22/12/2022;598276641;5674738;283
3814388863;15/05/2021;582608215;5700037;157
5015698740;22/04/2023;597040052;5800870;14
2954012215;27/12/2022;597040052;5629447;14
1320708224;02/01/2021;598820580;5759384;14
3822237383;06/12/2023;597184514;5729864;181
3830875453;09/08/2021;543040122;5814042;274
3836272521;21/03/2023;597908642;5910927;65
3838859542;29/03/2023;595748836;5824752;286
9224560821;20/11/2022;597040052;5815143;14
179473369;28/03/2022;580815064;5820398;106
3849079748;18/08/2022;596919180;5736312;195
5712282945;13/02/2021;597040052;5629447;14
3855706437;22/09/2021;599031499;5836528;75
3864908902;15/03/2022;597717159;5809911;24
3869005722;12/11/2023;539317218;5899245;32
3869620645;27/12/2023;598749340;5674484;282
3870544113;02/07/2021;416761821;5809289;165
458002941;16/12/2023;488624480;4229;106
3882562315;18/11/2021;575655851;5904355;252
3885317558;05/03/2022;596761517;5689725;277
3887801839;28/12/2023;416761821;5335;238
3894251455;01/01/2021;544517840;5869135;161
3901190593;19/04/2023;542858086;5703538;120
4937777942;02/09/2022;580815064;5820446;107
3905387258;27/10/2023;597144867;5739493;299
6986304379;19/09/2022;597040052;5724230;14
3909540189;21/08/2022;578479164;5838568;93
3910190070;14/08/2022;597184514;5622687;35
2399173304;07/07/2021;597257213;5770055;14
3913471201;25/05/2024;597941158;42615;181
5913158525;20/05/2023;580815064;5904925;107
3936051089;08/08/2023;416761821;5629194;144
272690892;16/09/2023;597148997;5899845;2000
3938436443;27/01/2024;413500273;5853527;135
3939667906;08/01/2022;416761821;5549838;183
3942471888;01/06/2021;563089923;5704385;7
3945157449;09/12/2021;597100177;5561048;127
2526884700;30/03/2023;521484087;5809910;10
3946134235;09/02/2021;597908642;5869134;141
